user_id,age,default_flag,more_90_days_overdue,debt_ratio_limpio,last_month_salary_mediana,loan_other_final,loan_real_final,total_loan_limpia
30102,61,0,0,0.27,10070,12,2,14
30103,58,0,0,0.44,9250,6,1,7
30104,67,0,0,0.46,390,11,0,11
30105,65,0,0,0.31,2916,11,0,11
30106,43,0,0,0.18,14800,5,2,7
30107,59,0,0,0.37,8600,18,2,20
30108,45,0,0,1.01,4900,4,2,6
30109,39,0,0,0.21,1550,5,0,5
30110,75,0,0,1379.0,4500,5,1,6
30111,32,0,0,0.0,3500,2,0,2
30112,41,0,0,0.11,4583,3,0,3
30113,32,0,0,0.21,6359,1,2,3
30114,63,0,0,937.0,6250,3,1,4
30115,33,0,0,0.31,3500,8,1,9
30116,35,0,0,1.37,2500,13,1,14
30117,76,0,0,7.0,4169,4,0,4
30118,44,0,0,836.0,6071,6,0,6
30119,55,0,0,1933.0,6625,9,1,10
30120,28,0,1,427.0,3050,1,0,1
30121,71,0,1,0.01,6666,4,0,4
30122,59,0,0,0.4,6700,5,1,6
30123,55,0,0,0.0,2600,0,0,0
30124,44,0,0,0.36,10232,12,1,13
30125,51,0,0,2347.0,6495,7,1,8
30126,63,0,0,10.0,6250,7,0,7
30127,43,0,0,0.48,3758,5,1,6
30128,68,0,0,0.08,8465,8,0,8
30129,54,0,0,0.37,9000,5,1,6
30130,93,0,0,8.0,5483,4,0,4
30131,73,0,0,1269.0,4750,4,1,5
30132,54,0,0,0.53,12200,10,2,12
30133,56,0,0,900.0,6133,12,1,13
30134,88,0,0,0.01,5000,5,0,5
30135,53,0,0,0.06,8500,5,0,5
30136,49,0,0,0.26,8416,5,1,6
30137,57,0,0,0.4,4850,4,1,5
30138,53,0,0,43.0,6386,2,0,2
30139,30,0,0,0.3,12000,5,2,7
30140,73,0,0,37.0,4750,4,0,4
30141,80,0,0,0.01,10500,42,0,42
30142,64,0,0,0.78,23350,6,8,14
30143,46,0,0,0.27,8557,7,1,8
30144,56,0,0,0.19,6500,4,1,5
30145,57,0,0,0.58,3190,16,2,18
30146,51,0,0,0.24,4104,5,0,5
30147,63,0,0,0.24,10435,17,1,18
30148,38,0,0,0.67,4828,13,1,14
30149,63,0,0,2413.0,6250,19,2,21
30150,55,0,0,0.42,3600,2,2,4
30151,38,0,0,0.11,5250,3,0,3
30152,63,0,0,0.9,2277,8,1,9
30153,55,0,0,0.41,5417,5,1,6
30154,74,0,0,1308.0,5000,6,2,8
30155,65,0,0,0.0,7775,9,0,9
30156,64,0,0,0.19,3000,5,0,5
30157,59,0,0,2249.0,6500,19,1,20
30158,70,0,0,0.09,5782,9,0,9
30159,53,0,0,2181.0,0,4,2,6
30160,55,0,0,0.37,7891,6,1,7
30161,71,0,0,0.0,10062,5,0,5
30162,57,0,0,0.26,7050,24,0,24
30163,70,0,0,1748.0,4800,1,1,2
30164,58,0,0,0.73,7906,13,2,15
30165,47,0,0,0.56,4506,8,1,9
30166,71,0,0,0.55,4800,11,1,12
30167,57,0,0,44.0,6275,3,0,3
30168,47,0,0,4082.0,6193,5,2,7
30169,84,0,0,0.46,4400,6,0,6
30170,85,0,0,7.0,3798,5,0,5
30171,52,0,1,0.0,3600,4,0,4
30172,54,0,0,0.74,10000,1,4,5
30173,46,0,0,0.55,7500,4,3,7
30174,48,0,0,0.27,7933,7,2,9
30175,56,0,1,3032.0,6133,10,2,12
30176,79,0,0,0.62,3200,13,1,14
30177,50,0,0,0.62,6585,20,2,22
30178,53,0,0,5516.0,6386,15,1,16
30179,58,0,0,0.33,11000,7,1,8
30180,62,0,0,2559.0,6163,5,1,6
30181,63,0,0,0.34,10618,12,2,14
30182,37,0,0,0.32,8000,5,1,6
30183,48,0,0,0.0,6072,15,0,15
30184,50,0,0,0.59,7720,11,2,13
30185,35,0,0,0.33,4500,3,1,4
30186,64,0,0,788.0,6000,6,0,6
30187,34,0,0,0.27,4500,6,0,6
30188,78,0,0,9.0,4349,14,0,14
30189,63,0,0,0.36,7866,6,1,7
30190,57,1,1,0.3,5400,3,1,4
30191,27,0,0,0.35,1000,7,0,7
30192,43,0,0,0.5,7067,6,2,8
30193,90,0,0,1593.0,3875,5,3,8
30194,82,0,0,0.01,4804,5,0,5
30195,38,0,0,0.91,3614,4,1,5
30196,45,0,0,1.03,1300,5,2,7
30197,31,0,0,0.23,7358,6,0,6
30198,39,0,0,0.25,3801,8,0,8
30199,52,0,0,0.19,5500,5,1,6
30200,43,0,0,0.63,5933,7,1,8
30201,36,0,0,0.32,10249,7,1,8
30202,42,0,0,0.85,5200,10,2,12
30203,45,0,0,0.87,7100,12,3,15
30204,71,0,0,0.07,15000,4,1,5
30205,24,0,0,0.36,1892,7,0,7
30206,68,0,0,0.08,8041,10,1,11
30207,51,0,0,1.15,5000,7,3,10
30208,60,0,0,0.43,5672,10,1,11
30209,44,0,0,0.01,7519,5,0,5
30210,47,0,0,0.15,7374,6,0,6
30211,41,0,0,0.07,26666,5,1,6
30212,89,0,0,0.01,6650,7,0,7
30213,55,0,0,0.19,19890,4,2,6
30214,60,0,0,0.27,17500,7,3,10
30215,24,0,0,0.65,820,5,0,5
30216,58,0,0,0.57,4574,11,1,12
30217,44,0,0,3698.0,6071,6,2,8
30218,44,0,0,0.38,5833,6,2,8
30219,59,0,0,0.51,4100,7,2,9
30220,47,0,0,0.02,11000,2,0,2
30221,28,0,0,0.07,4906,3,0,3
30222,59,0,0,0.22,9703,9,1,10
30223,81,0,0,1107.0,5000,2,1,3
30224,77,0,0,0.2,4000,9,1,10
30225,71,0,0,2747.0,4987,3,2,5
30226,86,0,0,0.01,2083,6,0,6
30227,33,0,0,0.42,4712,8,1,9
30228,45,0,0,0.61,3100,4,2,6
30229,30,0,0,0.3,9500,7,1,8
30230,51,0,0,2577.0,6495,9,1,10
30231,55,0,0,0.75,7749,5,2,7
30232,37,0,0,0.3,1800,6,0,6
30233,39,0,0,0.21,8583,4,1,5
30234,64,0,0,0.12,5797,25,0,25
30235,44,0,0,0.34,5000,11,1,12
30236,48,0,0,0.53,7488,3,2,5
30237,61,0,0,6.0,6209,2,0,2
30238,35,0,0,0.53,6089,9,2,11
30239,40,0,0,0.16,5868,9,0,9
30240,22,0,0,0.0,929,1,0,1
30241,62,0,0,0.12,13482,10,1,11
30242,47,0,0,0.3,5833,2,2,4
30243,32,0,0,0.04,10000,4,0,4
30244,60,0,0,0.21,7046,12,1,13
30245,39,0,0,0.27,13000,10,2,12
30246,44,0,0,0.36,3155,3,0,3
30247,58,0,0,0.29,12184,19,2,21
30248,63,0,0,0.43,4653,7,1,8
30249,45,0,0,0.4,4800,8,1,9
30250,52,0,0,0.45,7600,8,2,10
30251,61,0,0,3086.0,6209,4,2,6
30252,57,0,0,0.48,3200,12,1,13
30253,37,0,0,0.65,4583,5,1,6
30254,60,0,0,0.01,4800,7,0,7
30255,65,0,0,0.2,7500,7,0,7
30256,52,0,0,0.28,11000,4,3,7
30257,47,0,0,0.47,9500,7,2,9
30258,42,0,0,0.26,2452,4,0,4
30259,78,0,0,0.01,6000,3,0,3
30260,75,0,0,38.0,4500,3,0,3
30261,84,0,0,0.24,1193,3,0,3
30262,50,0,0,2066.0,6666,6,1,7
30263,55,0,0,0.03,4000,4,0,4
30264,44,0,0,0.26,6400,4,1,5
30265,41,1,0,0.63,10166,13,2,15
30266,38,0,0,0.58,6300,4,3,7
30267,70,0,0,0.38,8750,8,1,9
30268,43,0,0,0.38,7083,13,2,15
30269,37,0,0,0.27,5041,6,1,7
30270,68,0,0,0.4,5180,9,0,9
30271,67,0,0,0.21,17460,12,2,14
30272,26,1,98,0.0,2000,0,0,0
30273,39,0,0,0.59,10416,35,2,37
30274,63,0,0,0.39,12281,12,2,14
30275,60,0,0,1956.0,6500,2,1,3
30276,71,0,0,0.31,4600,15,1,16
30277,40,0,0,0.25,4650,10,2,12
30278,40,0,0,0.36,3374,8,0,8
30279,48,0,0,0.32,11993,15,0,15
30280,50,0,0,0.25,5500,4,1,5
30281,67,0,0,1.26,6571,4,3,7
30282,38,0,0,0.49,5600,7,1,8
30283,52,0,0,8140.0,6200,5,2,7
30284,35,0,0,0.57,2200,7,1,8
30285,27,0,0,0.18,1500,1,0,1
30286,49,0,0,12205.0,6400,7,7,14
30287,92,0,0,0.04,2500,3,0,3
30288,41,0,0,1.73,2800,7,2,9
30289,42,0,0,0.26,10800,5,2,7
30290,58,0,0,0.22,4875,8,0,8
30291,45,0,0,0.39,8933,8,1,9
30292,74,0,0,0.71,6255,19,2,21
30293,52,0,0,0.3,9550,10,1,11
30294,29,0,0,0.07,2200,5,0,5
30295,54,0,0,0.61,10700,6,4,10
30296,58,0,0,0.5,11416,11,3,14
30297,37,0,0,1961.0,5000,9,1,10
30298,81,0,0,0.04,2100,4,0,4
30299,59,0,0,6091.0,6500,9,2,11
30300,60,0,0,2338.0,6500,14,1,15
30301,52,0,0,0.51,4340,9,1,10
30302,54,0,0,0.29,12916,7,1,8
30303,33,0,0,0.27,2400,5,1,6
30304,48,0,0,0.26,6914,4,1,5
30305,48,0,0,0.19,8500,13,1,14
30306,40,0,0,0.34,6500,2,2,4
30307,49,0,0,0.1,5574,4,0,4
30308,55,0,0,0.3,8833,6,2,8
30309,60,0,0,0.35,10306,9,3,12
30310,40,0,0,0.38,5666,5,2,7
30311,60,0,0,71.0,6500,2,0,2
30312,44,0,0,0.42,10000,6,1,7
30313,52,0,0,0.86,4333,8,3,11
30314,67,0,0,0.4,10000,4,3,7
30315,41,0,0,0.67,4375,11,3,14
30316,79,0,0,0.02,3509,3,0,3
30317,36,0,0,0.58,1920,6,0,6
30318,26,0,0,0.29,1451,4,0,4
30319,36,0,0,0.16,2750,2,1,3
30320,72,0,1,0.6,4100,6,2,8
30321,32,0,0,0.39,6818,13,2,15
30322,70,0,0,38.0,4800,4,0,4
30323,23,0,0,0.01,820,1,0,1
30324,68,0,0,0.38,4166,11,2,13
30325,53,0,0,0.08,3333,13,0,13
30326,55,0,0,0.76,6500,11,2,13
30327,68,0,0,1301.0,5600,17,1,18
30328,42,0,0,0.29,5583,10,1,11
30329,37,0,0,1389.0,5000,6,1,7
30330,75,0,0,1.72,7500,22,11,33
30331,61,0,0,0.29,7250,4,1,5
30332,54,0,0,0.47,13312,9,3,12
30333,53,0,0,1311.0,6386,3,1,4
30334,68,0,0,0.21,7200,4,1,5
30335,39,0,1,1.29,2500,14,1,15
30336,58,0,0,0.55,4500,7,1,8
30337,60,0,0,1635.0,6500,23,1,24
30338,34,0,0,0.4,8500,6,1,7
30339,74,0,0,685.0,5000,4,1,5
30340,79,0,0,0.02,2435,14,0,14
30341,57,0,0,3547.0,6275,8,2,10
30342,65,0,0,0.01,7938,10,0,10
30343,36,0,0,0.04,7400,6,0,6
30344,44,0,0,0.72,2200,1,2,3
30345,38,0,0,0.71,3425,11,2,13
30346,64,0,0,0.36,9136,17,2,19
30347,24,0,0,0.1,5300,5,0,5
30348,46,0,0,0.16,4400,4,0,4
30349,74,0,0,4.0,5000,3,0,3
30350,34,0,0,0.08,5080,5,0,5
30351,68,0,0,0.14,7712,9,0,9
30352,30,0,0,0.14,1850,3,0,3
30353,30,0,0,0.02,2000,3,0,3
30354,40,0,0,0.08,7000,9,0,9
30355,70,0,0,2125.0,4800,14,2,16
30356,64,0,0,0.68,5000,23,1,24
30357,55,0,0,0.49,15000,6,2,8
30358,32,0,0,0.33,3000,12,0,12
30359,56,0,0,1.6,4166,5,3,8
30360,41,0,0,0.24,5500,12,0,12
30361,49,0,0,0.16,10000,9,1,10
30362,47,0,0,0.27,8333,9,0,9
30363,52,0,0,1.03,2709,13,3,16
30364,70,0,0,0.35,9400,11,1,12
30365,68,0,0,2.86,2610,7,1,8
30366,66,0,0,0.55,4524,20,2,22
30367,42,0,0,0.67,2113,15,0,15
30368,58,0,0,0.09,7160,11,2,13
30369,66,0,0,0.0,5683,1,0,1
30370,66,0,0,0.02,2166,5,0,5
30371,42,0,0,0.22,4360,7,0,7
30372,41,0,0,0.77,9014,6,2,8
30373,62,0,0,1861.0,6163,8,1,9
30374,66,0,0,53.0,5683,7,0,7
30375,32,0,0,0.11,6233,7,0,7
30376,47,0,0,0.47,4141,6,1,7
30377,33,0,0,2075.0,4333,4,2,6
30378,65,0,0,0.36,11000,12,2,14
30379,42,0,0,0.13,4291,7,0,7
30380,86,0,0,1816.0,4221,7,2,9
30381,47,0,0,0.28,3572,5,1,6
30382,70,0,0,0.14,14733,10,1,11
30383,47,0,0,0.41,3250,6,1,7
30384,60,0,0,0.05,13400,5,0,5
30385,74,0,0,0.09,7102,8,0,8
30386,61,0,0,0.0,7520,8,0,8
30387,61,0,0,0.25,9204,14,1,15
30388,48,0,0,0.36,7600,5,2,7
30389,40,0,1,0.04,3811,0,0,0
30390,63,0,0,746.0,6250,11,1,12
30391,36,0,2,0.01,60000,2,0,2
30392,59,0,0,0.47,9980,13,2,15
30393,69,0,0,0.16,3741,13,0,13
30394,66,0,0,0.38,3068,7,1,8
30395,25,0,0,0.0,2360,1,0,1
30396,57,0,0,0.67,5702,13,3,16
30397,57,0,0,0.18,3800,12,1,13
30398,52,0,0,730.0,6200,4,1,5
30399,42,0,0,381.0,5500,3,0,3
30400,67,0,1,0.26,4400,6,1,7
30401,68,0,0,0.51,5600,8,2,10
30402,62,0,0,3818.0,6163,11,3,14
30403,59,0,0,0.62,6100,11,1,12
30404,54,0,0,0.02,2296,4,0,4
30405,71,0,0,0.24,6000,11,1,12
30406,64,0,0,0.33,2667,5,0,5
30407,49,0,0,0.53,6666,12,1,13
30408,38,0,0,2.91,300,9,0,9
30409,66,0,0,3237.0,5683,15,1,16
30410,48,0,0,0.37,4550,7,1,8
30411,70,0,0,0.27,8200,7,1,8
30412,48,0,1,0.34,4252,1,1,2
30413,23,0,0,0.0,929,3,0,3
30414,61,0,0,0.48,3200,15,2,17
30415,25,0,0,0.28,2000,10,0,10
30416,29,0,0,0.22,3583,8,0,8
30417,61,1,3,0.08,3000,2,0,2
30418,76,0,0,767.0,4169,10,1,11
30419,45,0,0,0.14,20000,6,1,7
30420,50,0,0,0.14,9250,3,1,4
30421,59,0,0,0.25,9700,22,1,23
30422,81,0,0,0.06,2500,13,0,13
30423,57,0,0,0.12,25000,11,2,13
30424,43,0,0,0.22,12200,7,1,8
30425,28,0,2,0.25,2290,5,0,5
30426,86,0,0,0.01,1335,3,0,3
30427,62,0,0,1465.0,6163,1,0,1
30428,45,0,0,1052.0,0,10,1,11
30429,41,0,0,0.33,7219,2,2,4
30430,56,0,0,0.66,4800,6,1,7
30431,57,0,0,0.12,3000,2,1,3
30432,57,0,0,0.26,8250,5,1,6
30433,47,0,0,0.35,6250,5,1,6
30434,30,0,0,0.25,2800,5,0,5
30435,54,0,1,0.63,5800,8,1,9
30436,40,0,0,0.38,7000,12,1,13
30437,52,0,0,0.16,12916,4,1,5
30438,40,0,0,0.0,5694,1,0,1
30439,29,0,0,0.77,1000,5,0,5
30440,45,0,0,0.41,3291,6,1,7
30441,59,0,0,0.63,9900,9,2,11
30442,64,0,1,0.24,3333,2,1,3
30443,33,0,0,0.48,1300,8,1,9
30444,34,0,0,0.5,4583,12,2,14
30445,38,0,0,5098.0,5100,6,3,9
30446,45,0,0,0.99,1535,3,1,4
30447,49,0,0,0.47,2500,6,1,7
30448,45,0,0,0.25,10100,14,2,16
30449,51,0,0,0.23,13548,7,4,11
30450,29,0,0,0.46,2134,7,0,7
30451,52,0,0,0.49,15916,3,3,6
30452,53,0,0,968.0,6386,9,2,11
30453,82,0,0,27.0,4000,4,0,4
30454,27,0,0,1.17,764,4,0,4
30455,80,0,0,0.21,4800,6,1,7
30456,88,0,0,0.28,2500,5,2,7
30457,44,0,0,0.39,4731,3,1,4
30458,56,0,0,1.04,3200,12,2,14
30459,31,0,0,151.0,4000,1,0,1
30460,46,0,0,0.15,30625,10,2,12
30461,71,0,0,2077.0,4987,5,1,6
30462,41,0,0,0.52,6166,13,2,15
30463,36,0,0,0.17,2000,2,0,2
30464,60,0,0,1213.0,6500,6,1,7
30465,33,0,0,0.14,4333,6,0,6
30466,42,0,0,0.39,4500,3,2,5
30467,40,0,0,0.13,5400,9,0,9
30468,56,0,0,235.0,6133,2,0,2
30469,69,0,0,0.01,6400,5,0,5
30470,27,0,0,0.11,2917,4,0,4
30471,74,0,0,0.01,10500,2,1,3
30472,77,0,0,16.0,0,6,0,6
30473,71,0,0,3275.0,4987,22,0,22
30474,58,0,0,7559.0,6518,6,3,9
30475,37,0,0,0.26,10000,8,1,9
30476,40,0,0,0.58,11455,11,5,16
30477,38,0,0,0.44,1625,6,0,6
30478,40,0,0,0.38,5000,18,2,20
30479,55,0,0,0.49,5040,2,2,4
30480,48,0,0,2390.0,0,11,1,12
30481,26,0,1,0.04,1850,3,0,3
30482,53,0,0,0.35,2256,11,0,11
30483,63,0,0,0.28,100,23,0,23
30484,63,0,0,0.48,11000,8,3,11
30485,60,0,0,0.37,5416,9,2,11
30486,53,0,0,0.41,5000,10,2,12
30487,75,0,0,17.0,4500,12,0,12
30488,50,0,1,0.49,4517,4,1,5
30489,50,0,0,2470.0,6666,3,2,5
30490,56,0,0,0.44,7921,8,1,9
30491,65,0,0,0.17,15202,2,2,4
30492,27,0,0,0.12,10000,4,1,5
30493,57,0,0,0.25,13900,6,1,7
30494,42,0,0,0.34,7500,6,1,7
30495,71,0,0,0.32,1325,14,0,14
30496,63,0,0,0.24,13500,14,3,17
30497,53,0,0,0.26,10000,17,1,18
30498,31,0,0,0.55,3333,6,1,7
30499,63,0,0,1123.0,6250,3,1,4
30500,57,0,0,0.77,4700,19,2,21
30501,59,0,0,0.53,6200,15,2,17
30502,43,0,0,0.41,6299,5,1,6
30503,34,0,0,0.59,4166,8,1,9
30504,40,0,0,0.25,7500,0,1,1
30505,62,0,0,0.38,7683,10,1,11
30506,50,0,0,0.0,5192,10,0,10
30507,45,0,0,2389.0,6043,13,1,14
30508,40,0,0,0.26,4074,9,0,9
30509,48,0,0,0.41,5500,4,1,5
30510,40,0,0,5461.0,5683,10,2,12
30511,39,0,0,0.12,4800,11,0,11
30512,52,0,0,0.15,2000,4,0,4
30513,42,0,0,0.0,5871,0,0,0
30514,61,0,0,0.62,5115,13,3,16
30515,28,0,0,0.91,1400,10,1,11
30516,67,0,0,0.85,14166,13,7,20
30517,70,0,0,0.01,7500,5,0,5
30518,32,0,0,1.75,1600,8,2,10
30519,43,0,0,0.49,5925,15,0,15
30520,57,0,0,0.58,21210,17,4,21
30521,85,0,0,0.23,3832,5,1,6
30522,60,0,0,0.0,6500,3,0,3
30523,62,0,0,0.36,14100,10,1,11
30524,47,0,0,0.26,11085,3,2,5
30525,66,0,1,0.08,10133,5,0,5
30526,60,0,0,0.0,3656,3,0,3
30527,40,0,0,11.0,5683,10,0,10
30528,54,0,0,0.33,18750,8,2,10
30529,50,0,0,0.61,3162,6,2,8
30530,59,0,0,0.18,14300,9,2,11
30531,76,0,0,0.23,6425,12,1,13
30532,63,0,0,2112.0,6250,6,1,7
30533,57,0,0,79.0,6275,7,0,7
30534,37,0,0,0.24,10149,9,1,10
30535,80,0,0,0.22,4300,8,1,9
30536,27,0,0,0.0,2000,2,0,2
30537,45,0,0,0.86,2500,7,2,9
30538,48,0,0,0.17,1360,14,0,14
30539,47,0,0,0.74,4168,12,2,14
30540,42,0,0,5671.0,5500,16,2,18
30541,22,0,0,0.0,2500,0,0,0
30542,42,0,0,2834.0,5500,4,2,6
30543,61,0,0,0.5,5643,8,1,9
30544,35,0,0,507.0,0,3,0,3
30545,72,0,0,52.0,4581,7,0,7
30546,70,0,0,0.17,5070,13,0,13
30547,57,0,0,0.21,6500,8,1,9
30548,65,0,0,3430.0,6050,7,2,9
30549,28,0,0,0.29,7500,4,2,6
30550,31,0,0,0.52,3400,6,1,7
30551,65,0,0,0.06,8333,6,0,6
30552,80,0,0,0.02,2695,3,0,3
30553,30,0,0,0.02,2100,2,0,2
30554,71,0,0,0.13,8764,9,1,10
30555,29,0,0,0.3,3200,6,0,6
30556,47,0,0,0.32,4583,5,2,7
30557,42,0,0,1791.0,5500,8,0,8
30558,34,0,0,0.06,28000,6,1,7
30559,32,0,0,1992.0,4013,5,1,6
30560,66,0,0,73.0,5683,4,0,4
30561,52,0,0,0.31,6011,11,1,12
30562,56,0,0,0.79,25600,29,1,30
30563,81,0,0,0.16,8000,13,0,13
30564,38,0,0,0.38,5146,8,1,9
30565,42,0,0,0.25,6038,3,1,4
30566,46,0,0,1.44,1400,10,1,11
30567,60,0,0,0.44,11250,13,2,15
30568,68,0,0,22.0,5600,7,0,7
30569,52,0,0,1.19,1700,14,2,16
30570,51,0,0,4203.0,6495,20,2,22
30571,66,0,0,0.05,25000,3,1,4
30572,42,0,0,0.65,5000,12,2,14
30573,59,0,0,0.11,4000,15,0,15
30574,30,0,0,0.16,3500,2,0,2
30575,62,0,0,474.0,6163,8,0,8
30576,32,0,0,0.36,4950,13,1,14
30577,64,0,0,0.38,5020,10,2,12
30578,60,0,0,0.2,7600,5,1,6
30579,39,0,1,380.0,5473,4,0,4
30580,50,0,1,0.35,12898,11,2,13
30581,41,0,0,0.12,7000,5,0,5
30582,57,0,0,0.39,9000,4,2,6
30583,45,0,0,0.62,9833,9,2,11
30584,39,0,0,0.37,7100,10,1,11
30585,64,0,0,0.07,4930,6,0,6
30586,45,0,0,0.61,6000,6,1,7
30587,59,0,0,0.04,1666,6,0,6
30588,65,0,0,0.19,5336,5,1,6
30589,71,0,0,0.01,3000,3,0,3
30590,52,0,0,0.76,6500,7,4,11
30591,52,0,0,0.52,4000,7,1,8
30592,59,0,0,0.1,4583,5,0,5
30593,37,0,0,0.39,8333,14,2,16
30594,33,0,0,0.36,2400,2,0,2
30595,36,0,0,0.38,11410,15,2,17
30596,66,0,0,0.5,8212,6,2,8
30597,78,0,0,1471.0,4349,3,1,4
30598,69,0,0,0.79,4310,5,4,9
30599,62,0,0,812.0,6163,3,1,4
30600,44,0,0,0.0,6071,4,0,4
30601,50,0,0,0.48,13664,14,3,17
30602,42,0,0,0.25,4690,4,1,5
30603,48,0,0,0.16,4000,5,0,5
30604,31,0,0,0.19,7000,4,1,5
30605,55,0,0,0.51,12000,15,2,17
30606,58,0,0,1.08,3969,9,1,10
30607,26,0,0,1396.0,2600,0,1,1
30608,44,0,0,0.38,3500,6,0,6
30609,34,0,2,0.16,3465,5,0,5
30610,58,0,0,0.36,5024,17,1,18
30611,41,0,0,0.37,3614,9,1,10
30612,59,0,0,0.38,6332,9,1,10
30613,42,0,0,0.36,2800,13,1,14
30614,63,0,0,0.27,856,1,0,1
30615,59,0,0,0.75,2875,6,2,8
30616,31,0,0,0.12,4360,4,0,4
30617,42,0,0,1.18,3600,6,3,9
30618,34,0,0,0.37,6400,8,2,10
30619,61,0,0,0.17,12100,7,1,8
30620,59,0,0,0.58,9694,16,2,18
30621,70,0,0,0.39,4800,9,2,11
30622,39,0,0,0.35,10083,4,2,6
30623,70,0,0,0.84,3056,14,1,15
30624,37,0,0,0.49,3800,10,1,11
30625,41,0,0,0.73,1026,4,0,4
30626,56,0,0,0.02,4366,6,0,6
30627,58,0,0,0.35,11700,25,4,29
30628,32,0,0,0.13,7850,5,1,6
30629,28,0,0,0.32,1736,3,0,3
30630,50,0,0,0.19,10500,12,3,15
30631,57,0,0,3295.0,6275,12,1,13
30632,42,0,0,0.16,6800,5,0,5
30633,57,0,0,0.13,2750,6,0,6
30634,43,0,0,0.16,6000,5,0,5
30635,32,0,0,0.03,16666,8,0,8
30636,32,0,0,0.52,9166,3,3,6
30637,34,0,0,0.23,6066,6,1,7
30638,38,1,0,0.37,11666,7,2,9
30639,27,0,0,0.23,1000,4,0,4
30640,56,0,0,0.96,4500,8,2,10
30641,59,0,0,0.14,3500,9,0,9
30642,41,0,0,0.08,4000,2,0,2
30643,67,0,0,0.22,7700,14,2,16
30644,48,0,0,0.18,8833,5,2,7
30645,44,0,0,0.63,2800,4,2,6
30646,26,0,0,0.31,1666,5,0,5
30647,39,0,0,0.14,5625,5,0,5
30648,46,0,0,0.47,11998,10,3,13
30649,62,0,0,0.32,6600,19,1,20
30650,78,0,0,0.79,6200,11,2,13
30651,60,0,0,1428.0,6500,5,0,5
30652,52,0,0,0.44,7176,15,2,17
30653,53,0,0,0.24,9041,4,1,5
30654,69,0,0,0.0,8333,5,0,5
30655,52,0,0,0.25,10500,11,1,12
30656,88,0,0,0.21,4705,7,0,7
30657,61,0,0,0.33,4166,9,1,10
30658,79,0,0,0.08,16333,1,1,2
30659,41,0,0,0.21,14376,7,2,9
30660,58,0,0,0.08,2700,6,0,6
30661,71,0,0,0.09,4000,6,0,6
30662,73,0,0,0.51,4300,10,1,11
30663,59,0,0,0.27,4266,7,1,8
30664,64,0,0,0.22,9335,9,1,10
30665,42,0,0,0.5,6000,11,2,13
30666,56,0,0,0.41,7000,6,2,8
30667,52,0,0,0.94,2750,8,2,10
30668,45,0,0,3111.0,6043,5,1,6
30669,53,0,0,0.01,10000,2,0,2
30670,64,0,0,1.44,4700,1,3,4
30671,65,0,0,0.43,4000,6,1,7
30672,44,0,0,871.0,6071,3,0,3
30673,73,0,0,0.39,3687,8,0,8
30674,50,0,0,0.64,7209,14,2,16
30675,67,0,0,1.56,1400,8,0,8
30676,44,0,0,0.97,3583,3,2,5
30677,36,0,0,3840.0,5000,9,2,11
30678,62,0,0,0.11,4533,4,1,5
30679,71,0,0,0.15,1542,11,0,11
30680,27,0,0,674.0,2965,4,0,4
30681,60,0,0,0.01,4000,2,0,2
30682,36,0,0,0.4,5100,8,0,8
30683,38,0,0,0.01,5849,2,0,2
30684,50,0,0,0.4,9416,38,1,39
30685,25,0,0,0.15,1400,5,0,5
30686,50,0,0,0.21,12800,20,1,21
30687,40,0,0,0.27,6833,17,1,18
30688,40,0,0,0.18,12000,12,1,13
30689,61,0,0,0.22,12001,13,0,13
30690,62,0,0,0.02,2500,4,0,4
30691,59,0,0,8822.0,6500,5,4,9
30692,59,0,0,0.18,17000,5,2,7
30693,45,0,0,0.5,1,2,0,2
30694,38,0,0,0.87,5916,7,2,9
30695,45,0,0,0.39,6250,19,1,20
30696,69,0,0,0.21,2772,4,0,4
30697,62,0,0,496.0,6163,10,0,10
30698,56,0,0,0.37,1900,6,0,6
30699,46,0,2,2495.0,6000,3,1,4
30700,66,0,0,0.13,8195,3,1,4
30701,66,0,0,0.48,6100,10,1,11
30702,55,0,0,0.24,7091,12,1,13
30703,51,0,0,2358.0,6495,4,2,6
30704,34,0,0,0.11,4583,9,0,9
30705,45,0,0,1307.0,6043,1,1,2
30706,70,0,0,0.0,10500,6,0,6
30707,50,0,0,0.16,3004,9,1,10
30708,50,0,0,244.5,1,0,0,0
30709,65,0,0,0.23,12250,11,2,13
30710,60,0,0,0.24,6883,5,1,6
30711,60,0,0,0.19,6890,14,0,14
30712,64,0,0,0.32,17800,12,6,18
30713,44,0,0,9316.0,6071,13,4,17
30714,53,0,0,0.66,2726,9,1,10
30715,44,0,0,0.41,3126,3,2,5
30716,64,0,0,0.32,15500,5,1,6
30717,47,0,0,787.0,0,13,0,13
30718,57,0,0,3803.0,6275,9,1,10
30719,78,0,0,301.0,4349,5,0,5
30720,31,0,0,0.27,9748,7,1,8
30721,82,0,0,0.14,3700,12,0,12
30722,47,0,0,2423.0,6193,1,3,4
30723,31,0,0,0.17,2000,3,0,3
30724,56,0,0,0.22,5000,8,1,9
30725,62,0,0,1.39,3333,10,3,13
30726,46,0,0,0.47,7056,13,2,15
30727,89,0,0,0.01,600,1,0,1
30728,71,0,0,0.7,4600,8,1,9
30729,68,0,0,0.15,2800,8,0,8
30730,55,0,0,0.25,7974,8,1,9
30731,56,0,1,0.32,8333,12,2,14
30732,51,0,0,1991.0,6495,6,2,8
